TransactionID,isFraud,TransactionDT,TransactionAmt,ProductCD,card1,card2,card3,card4,card5,card6,addr1,addr2,dist1,dist2,P_emaildomain,R_emaildomain,M1,M2,M3,M4,M5,M6,M7,M8,M9
3017878,0,768662,100.0,R,12116,404.0,150.0,mastercard,102.0,credit,330.0,87.0,,,comcast.net,gmail.com,,,,,,,,,
3017880,0,768668,25.0,H,3275,363.0,150.0,visa,226.0,debit,436.0,87.0,,,hotmail.com,,,,,,,,,,
3017879,0,768668,34.0,W,14080,133.0,150.0,visa,226.0,debit,264.0,87.0,4.0,,gmail.com,,T,T,T,M0,T,F,F,T,T
3017881,0,768687,50.0,H,3838,555.0,150.0,visa,226.0,credit,226.0,87.0,,,gmail.com,gmail.com,,,,,,,,,
3017882,0,768702,112.0,W,7377,555.0,150.0,mastercard,117.0,debit,204.0,87.0,13.0,,anonymous.com,,T,T,T,M0,F,T,F,F,T
3017883,0,768717,57.95,W,10989,360.0,150.0,visa,166.0,debit,204.0,87.0,3.0,,icloud.com,,T,T,F,,,T,F,F,T
3017884,0,768719,81.387,C,1976,545.0,185.0,visa,102.0,credit,465.0,60.0,,7.0,anonymous.com,anonymous.com,,,,M0,,,,,
3017885,0,768756,48.95,W,10643,206.0,150.0,visa,166.0,debit,272.0,87.0,,,,,,,,,,F,,,
3017886,0,768770,200.0,H,16659,170.0,150.0,visa,226.0,credit,299.0,87.0,,,icloud.com,gmail.com,,,,,,,,,
3017887,0,768781,141.0,W,16706,508.0,150.0,visa,226.0,debit,512.0,87.0,2353.0,,anonymous.com,,T,T,T,M0,F,F,F,F,F
3017888,0,768783,97.0,W,7861,494.0,150.0,visa,226.0,credit,441.0,87.0,1.0,,gmail.com,,T,T,F,M1,T,,,,
3017889,0,768787,117.0,W,15521,321.0,150.0,visa,226.0,debit,337.0,87.0,,,,,,,,M0,F,F,,,
3017890,0,768789,29.0,W,12695,490.0,150.0,visa,226.0,debit,325.0,87.0,2.0,,,,T,T,T,M0,T,F,,,
3017891,0,768800,150.0,R,7585,553.0,150.0,visa,226.0,credit,184.0,87.0,,,anonymous.com,anonymous.com,,,,,,,,,
3017892,0,768803,25.95,W,2646,449.0,150.0,visa,166.0,debit,184.0,87.0,,,gmail.com,,,,,,,F,,,
3017893,0,768834,25.0,S,13366,437.0,150.0,visa,226.0,debit,337.0,87.0,,60.0,,anonymous.com,,,,,,,,,
3017894,0,768835,34.0,W,15063,,150.0,visa,226.0,credit,126.0,87.0,4877.0,,netzero.net,,T,F,F,M0,T,T,F,F,F
3017895,0,768840,39.0,W,13749,321.0,150.0,visa,226.0,credit,310.0,87.0,,,gmail.com,,,,,M0,T,F,,,
3017896,0,768845,117.0,W,8135,247.0,150.0,visa,226.0,credit,325.0,87.0,10.0,,anonymous.com,,T,F,F,M0,F,T,F,F,T
3017898,0,768849,186.0,W,15651,417.0,150.0,visa,226.0,debit,330.0,87.0,4.0,,,,T,T,T,M0,T,F,F,F,T
3017897,0,768849,50.0,H,9142,115.0,150.0,visa,226.0,debit,299.0,87.0,,,gmail.com,,,,,,,,,,
3017899,0,768851,335.0,W,11653,561.0,150.0,mastercard,224.0,credit,315.0,87.0,6.0,,gmail.com,,T,T,F,M1,F,T,,,
3017900,0,768873,25.0,S,13366,437.0,150.0,visa,226.0,debit,337.0,87.0,,60.0,,anonymous.com,,,,,,,,,
3017901,0,768878,40.0,W,7121,555.0,150.0,visa,226.0,debit,325.0,87.0,,,yahoo.com,,,,,M0,T,F,,,
3017902,0,768896,200.0,W,10771,390.0,150.0,mastercard,117.0,debit,143.0,87.0,,,gmail.com,,,,,M0,T,T,,,
3017903,0,768904,200.0,W,11900,339.0,150.0,visa,226.0,debit,191.0,87.0,,,outlook.com,,,,,M0,F,T,,,
3017904,0,768929,100.0,R,5714,170.0,150.0,visa,195.0,credit,433.0,87.0,,,gmail.com,gmail.com,,,,,,,,,
3017905,0,768934,150.0,R,7585,553.0,150.0,visa,226.0,credit,472.0,87.0,,,anonymous.com,anonymous.com,,,,,,,,,
3017906,0,768935,100.0,W,9112,250.0,150.0,visa,226.0,debit,441.0,87.0,,,gmail.com,,,,,,,T,,,
3017907,0,768966,250.0,R,18246,567.0,150.0,mastercard,219.0,credit,204.0,87.0,,,bellsouth.net,anonymous.com,,,,,,,,,
3017908,0,768973,1000.0,R,7164,399.0,150.0,american express,150.0,credit,299.0,87.0,,2131.0,anonymous.com,anonymous.com,,,,,,,,,
3017909,0,768979,32.0,W,3277,111.0,150.0,visa,226.0,debit,231.0,87.0,,,gmail.com,,,,,M0,T,F,,,
3017910,0,768980,92.5,W,11162,346.0,150.0,mastercard,224.0,debit,110.0,87.0,,,icloud.com,,,,,M1,F,T,,,
3017911,0,768996,335.0,W,18103,288.0,150.0,visa,226.0,debit,325.0,87.0,0.0,,anonymous.com,,T,T,T,M0,F,T,F,T,T
3017912,0,769002,50.0,W,17881,390.0,150.0,mastercard,224.0,debit,384.0,87.0,,,gmail.com,,,,,M1,F,F,,,
3017913,0,769018,1000.0,R,7164,399.0,150.0,american express,150.0,credit,299.0,87.0,,,anonymous.com,anonymous.com,,,,,,,,,
3017914,0,769055,39.0,W,9002,453.0,150.0,visa,226.0,debit,441.0,87.0,,,gmail.com,,,,,M0,F,F,,,
3017915,0,769061,100.0,R,6019,583.0,150.0,visa,226.0,credit,469.0,87.0,,,yahoo.com,yahoo.com,,,,,,,,,
3017916,0,769067,51.039,C,10876,104.0,185.0,visa,137.0,credit,258.0,60.0,,220.0,gmail.com,gmail.com,,,,M2,,,,,
3017917,0,769099,58.95,W,15066,170.0,150.0,mastercard,102.0,credit,204.0,87.0,,,,,,,,,,F,,,
3017918,0,769114,50.0,H,3292,399.0,150.0,american express,223.0,credit,204.0,87.0,,,gmail.com,gmail.com,,,,,,,,,
3017919,0,769138,117.0,W,12695,490.0,150.0,visa,226.0,debit,325.0,87.0,6.0,,gmail.com,,T,T,T,M1,F,T,,,
3017920,0,769142,50.0,H,3334,583.0,150.0,visa,226.0,credit,143.0,87.0,,,embarqmail.com,,,,,,,,,,
3017921,0,769155,50.0,H,15063,514.0,150.0,visa,226.0,credit,469.0,87.0,,,gmail.com,,,,,,,,,,
3017922,1,769179,335.0,W,17188,321.0,150.0,visa,226.0,debit,299.0,87.0,,,yahoo.com,,,,,M2,T,F,,,
3017923,0,769193,151.0,W,7676,512.0,150.0,visa,226.0,debit,264.0,87.0,15.0,,yahoo.com,,T,T,T,M0,T,T,,,
3017924,0,769194,20.0,H,15396,321.0,150.0,visa,226.0,debit,299.0,87.0,,,gmail.com,gmail.com,,,,,,,,,
3017925,0,769204,46.232,C,9633,296.0,185.0,visa,138.0,debit,540.0,60.0,,7.0,gmail.com,gmail.com,,,,M2,,,,,
3017926,0,769205,107.95,W,15066,170.0,150.0,mastercard,102.0,credit,123.0,87.0,,,,,,,,,,T,,,
3017927,0,769207,18.539,C,4461,375.0,185.0,mastercard,224.0,debit,,,,,gmail.com,gmail.com,,,,M2,,,,,
3017928,0,769209,150.0,R,6019,583.0,150.0,visa,226.0,credit,327.0,87.0,,,anonymous.com,anonymous.com,,,,,,,,,
3017929,0,769222,150.0,H,16659,170.0,150.0,visa,226.0,credit,337.0,87.0,,,anonymous.com,,,,,,,,,,
3017930,0,769251,117.0,W,2616,,150.0,discover,102.0,credit,170.0,87.0,8.0,,,,T,T,T,M0,F,F,F,F,T
3017931,0,769255,49.0,W,7919,194.0,150.0,mastercard,202.0,debit,325.0,87.0,20.0,,yahoo.com,,T,T,T,M1,T,T,,,
3017932,0,769255,334.95,W,5964,268.0,150.0,visa,166.0,debit,441.0,87.0,65.0,,,,T,T,T,,,T,F,F,T
3017933,0,769283,77.0,W,6530,206.0,150.0,mastercard,166.0,debit,231.0,87.0,1.0,,yahoo.com,,T,T,T,M0,F,F,,,
3017934,0,769306,200.0,W,9500,321.0,150.0,visa,226.0,debit,126.0,87.0,11.0,,gmail.com,,T,T,T,M0,T,T,,,
3017935,0,769322,55.531,C,3154,408.0,185.0,mastercard,224.0,debit,161.0,60.0,,,hotmail.com,hotmail.com,,,,M2,,,,,
3017936,0,769328,40.0,W,13530,455.0,150.0,mastercard,224.0,debit,325.0,87.0,,,gmail.com,,,,,,,F,,,
3017937,0,769341,25.0,S,13366,437.0,150.0,visa,226.0,debit,337.0,87.0,,60.0,,anonymous.com,,,,,,,,,
3017938,0,769341,11.0,W,15497,490.0,150.0,visa,226.0,debit,220.0,87.0,,,gmail.com,,,,,M1,T,F,,,
3017939,1,769344,34.0,W,7744,417.0,150.0,visa,226.0,debit,308.0,87.0,1.0,,gmail.com,,T,T,T,M0,T,F,F,T,T
3017940,0,769344,40.0,W,9500,321.0,150.0,visa,226.0,debit,337.0,87.0,,,,,,,,M1,F,F,,,
3017941,0,769352,20.0,W,17188,321.0,150.0,visa,226.0,debit,122.0,87.0,,,gmail.com,,,,,M0,T,,,,
3017942,0,769361,117.0,W,2377,203.0,150.0,visa,166.0,debit,264.0,87.0,,,gmail.com,,,,,M0,F,F,,,
3017943,0,769362,50.0,H,18268,583.0,150.0,visa,226.0,credit,485.0,87.0,,,gmail.com,gmail.com,,,,,,,,,
3017944,0,769370,50.0,W,16560,476.0,150.0,visa,166.0,debit,330.0,87.0,5.0,,gmail.com,,T,T,T,,,F,F,T,T
3017945,0,769384,20.0,W,11839,490.0,150.0,visa,226.0,debit,420.0,87.0,,,anonymous.com,,,,,,,T,,,
3017946,0,769410,487.51,W,17188,321.0,150.0,visa,226.0,debit,299.0,87.0,,,,,,,,,,T,,,
3017947,0,769413,401.09,W,16659,170.0,150.0,visa,226.0,credit,441.0,87.0,,,,,,,,,,,,,
3017948,0,769429,40.0,H,10616,583.0,150.0,visa,226.0,credit,157.0,87.0,,,hotmail.com,,,,,,,,,,
3017949,0,769432,20.0,W,18132,567.0,150.0,mastercard,117.0,debit,204.0,87.0,,,hotmail.com,,,,,M1,T,F,,,
3017950,0,769443,213.0,W,8695,170.0,150.0,visa,226.0,credit,220.0,87.0,1752.0,,gmail.com,,T,T,T,M0,F,F,,,
3017951,0,769508,30.95,W,10741,555.0,150.0,visa,226.0,debit,264.0,87.0,33.0,,yahoo.com,,T,F,F,,,F,F,F,T
3017952,0,769532,39.0,W,2803,100.0,150.0,visa,226.0,debit,272.0,87.0,0.0,,gmail.com,,T,T,F,M0,T,F,T,T,T
3017953,0,769533,125.0,W,8981,555.0,150.0,visa,226.0,debit,325.0,87.0,,,,,,,,M0,F,T,,,
3017954,0,769540,40.0,H,10616,583.0,150.0,visa,226.0,credit,157.0,87.0,,,hotmail.com,,,,,,,,,,
3017955,0,769546,25.0,W,7919,194.0,150.0,mastercard,202.0,debit,512.0,87.0,,,,,,,,M0,T,F,,,
3017956,0,769556,130.0,W,12695,490.0,150.0,visa,226.0,debit,325.0,87.0,,,gmail.com,,,,,M0,F,T,,,
3017957,0,769557,25.0,H,10616,583.0,150.0,visa,226.0,credit,123.0,87.0,,,aol.com,,,,,,,,,,
3017958,0,769561,117.0,W,1675,174.0,150.0,visa,226.0,debit,330.0,87.0,9.0,,gmail.com,,T,T,T,M0,F,F,F,F,T
3017959,0,769569,87.0,W,5033,269.0,150.0,mastercard,224.0,debit,264.0,87.0,5.0,,yahoo.com,,T,T,T,M0,T,T,,,
3017961,0,769572,49.0,W,9885,481.0,150.0,mastercard,117.0,debit,264.0,87.0,,,gmail.com,,,,,M0,F,F,,,
3017960,0,769572,82.0,W,6573,583.0,150.0,visa,226.0,credit,325.0,87.0,1845.0,,,,T,F,F,M0,F,T,,,
3017962,0,769585,159.95,W,12577,268.0,150.0,visa,166.0,debit,181.0,87.0,,,yahoo.com,,,,,,,T,,,
3017963,0,769595,891.95,W,3796,555.0,150.0,visa,226.0,debit,299.0,87.0,9.0,,yahoo.com,,T,T,T,,,F,F,T,T
3017964,0,769611,107.0,W,11207,361.0,150.0,visa,226.0,debit,231.0,87.0,78.0,,gmail.com,,T,T,T,M1,F,F,,,
3017965,0,769625,300.0,R,12293,109.0,150.0,mastercard,224.0,debit,327.0,87.0,,,anonymous.com,anonymous.com,,,,,,,,,
3017966,0,769652,117.0,W,7919,194.0,150.0,mastercard,202.0,debit,251.0,87.0,23.0,,,,T,T,T,M0,F,F,F,F,T
3017967,0,769655,117.0,W,15066,170.0,150.0,mastercard,102.0,credit,122.0,87.0,8.0,,yahoo.com,,T,F,F,M1,F,F,,,
3017968,0,769678,35.95,W,7505,175.0,150.0,visa,226.0,debit,264.0,87.0,12.0,,icloud.com,,T,T,T,,,F,F,T,T
3017969,0,769680,50.0,H,16132,111.0,150.0,visa,226.0,debit,308.0,87.0,,,gmail.com,,,,,,,,,,
3017970,0,769697,107.95,W,7815,161.0,150.0,mastercard,117.0,debit,123.0,87.0,3.0,,aol.com,,T,T,T,,,F,,,
3017971,0,769699,700.95,W,2616,,150.0,discover,102.0,credit,126.0,87.0,,,,,,,,,,T,,,
3017972,0,769707,107.95,W,4591,215.0,150.0,visa,195.0,debit,191.0,87.0,,,gmail.com,,,,,,,T,,,
3017973,0,769732,177.232,C,10568,204.0,185.0,visa,226.0,credit,,,,,hotmail.com,hotmail.com,,,,M2,,,,,
3017974,0,769735,30.0,W,8700,111.0,150.0,visa,226.0,debit,436.0,87.0,,,aol.com,,,,,,,T,,,
3017975,0,769749,15.0,W,1675,174.0,150.0,visa,226.0,debit,204.0,87.0,,,gmail.com,,,,,M1,F,F,,,
3017976,0,769759,50.0,S,11652,135.0,150.0,visa,226.0,credit,184.0,87.0,,,,aol.com,,,,,,,,,
3017977,0,769768,125.0,R,7440,399.0,150.0,american express,150.0,credit,330.0,87.0,,,anonymous.com,verizon.net,,,,,,,,,
3017978,0,769804,150.0,W,17487,420.0,150.0,mastercard,224.0,debit,441.0,87.0,,,gmail.com,,,,,M0,F,F,,,
3017979,1,769807,107.95,W,18268,583.0,150.0,visa,226.0,credit,485.0,87.0,318.0,,gmail.com,,T,T,F,,,F,F,F,F
3017980,0,769812,130.0,W,11127,567.0,150.0,mastercard,219.0,debit,272.0,87.0,,,hotmail.com,,,,,M0,T,F,,,
3017981,0,769841,10.0,W,15497,490.0,150.0,visa,226.0,debit,220.0,87.0,,,gmail.com,,,,,M1,T,F,,,
3017982,0,769841,200.0,W,7676,512.0,150.0,visa,226.0,debit,512.0,87.0,,,gmail.com,,,,,M0,T,T,,,
3017983,0,769849,39.0,W,17399,111.0,150.0,mastercard,224.0,debit,204.0,87.0,,,yahoo.com,,,,,M0,F,F,,,
3017984,0,769854,77.95,W,7510,555.0,150.0,visa,226.0,credit,315.0,87.0,28.0,,,,T,T,F,,,T,F,F,T
3017985,0,769855,29.0,W,12544,321.0,150.0,visa,226.0,debit,441.0,87.0,,,,,,,,M0,F,F,,,
3017986,0,769863,177.232,C,10568,204.0,185.0,visa,226.0,credit,,,,,hotmail.com,hotmail.com,,,,M2,,,,,
3017987,0,769881,125.0,R,7440,399.0,150.0,american express,150.0,credit,330.0,87.0,,,anonymous.com,verizon.net,,,,,,,,,
3017988,0,769884,52.95,W,9500,321.0,150.0,visa,226.0,debit,272.0,87.0,5.0,,,,T,F,F,,,F,,,
3017989,0,769886,50.0,H,7585,553.0,150.0,visa,226.0,credit,441.0,87.0,,,gmail.com,gmail.com,,,,,,,,,
3017990,0,769896,50.0,H,8468,111.0,150.0,mastercard,219.0,credit,330.0,87.0,,,aol.com,aol.com,,,,,,,,,
3017991,0,769900,46.5,W,1675,174.0,150.0,visa,226.0,debit,330.0,87.0,12.0,,gmail.com,,T,T,T,M0,T,F,,,
3017992,0,769909,151.0,W,6174,490.0,150.0,visa,226.0,debit,387.0,87.0,17.0,,cox.net,,T,T,T,M0,F,T,,,
3017993,0,769920,151.0,W,12695,490.0,150.0,visa,226.0,debit,325.0,87.0,5.0,,gmail.com,,T,T,T,M0,F,T,,,
3017994,0,769923,250.0,R,7164,399.0,150.0,american express,150.0,credit,299.0,87.0,,2131.0,gmail.com,anonymous.com,,,,,,,,,
3017995,1,769925,29.0,W,7744,417.0,150.0,visa,226.0,debit,308.0,87.0,,,gmail.com,,,,,M0,T,F,,,
3017996,0,769937,60.0,W,7919,194.0,150.0,mastercard,202.0,debit,231.0,87.0,,,,,,,,M0,T,F,,,
3017997,0,769939,46.5,W,14482,512.0,150.0,visa,226.0,debit,181.0,87.0,33.0,,gmail.com,,T,T,T,M0,F,F,,,
3017998,0,769950,25.0,W,1532,127.0,150.0,mastercard,224.0,debit,433.0,87.0,,,gmail.com,,,,,M0,T,T,,,
3017999,0,769958,117.0,W,17217,111.0,150.0,visa,226.0,debit,184.0,87.0,7.0,,gmail.com,,T,T,T,M0,F,T,,,
3018000,0,769960,50.0,H,7585,553.0,150.0,visa,226.0,credit,441.0,87.0,,,gmail.com,gmail.com,,,,,,,,,
3018001,0,769986,117.0,W,18335,555.0,150.0,visa,226.0,debit,494.0,87.0,,,,,,,,M1,F,T,,,
3018002,0,769991,82.95,W,18132,567.0,150.0,mastercard,117.0,debit,191.0,87.0,9.0,,yahoo.com,,T,T,T,,,T,F,F,T
3018003,0,770001,100.0,H,3319,555.0,150.0,visa,195.0,debit,269.0,87.0,,,anonymous.com,anonymous.com,,,,,,,,,
3018004,0,770008,50.0,W,8528,215.0,150.0,visa,226.0,debit,387.0,87.0,,,,,,,,M0,T,F,,,
3018005,0,770020,209.0,W,15427,555.0,150.0,visa,226.0,debit,177.0,87.0,,,yahoo.com,,,,,M1,F,F,,,
3018006,0,770023,27.0,W,15651,417.0,150.0,visa,226.0,debit,330.0,87.0,1.0,,yahoo.com,,T,T,T,M0,F,F,F,T,T
3018007,0,770039,30.0,W,4806,490.0,150.0,visa,226.0,debit,315.0,87.0,,,,,,,,,,T,,,
3018008,0,770088,250.0,R,6019,583.0,150.0,visa,226.0,credit,299.0,87.0,,,gmail.com,gmail.com,,,,,,,,,
3018009,0,770094,100.0,H,13120,330.0,150.0,visa,166.0,debit,494.0,87.0,,,yahoo.com,,,,,,,,,,
3018010,0,770103,32.97,W,8700,111.0,150.0,visa,226.0,debit,436.0,87.0,36.0,,aol.com,,T,T,T,,,T,,,
3018011,0,770107,77.0,W,7919,194.0,150.0,mastercard,202.0,debit,231.0,87.0,0.0,,,,T,T,T,M0,T,F,,,
3018012,0,770109,20.0,W,12055,555.0,150.0,visa,226.0,debit,330.0,87.0,6.0,,gmail.com,,T,T,F,,,T,F,F,T
3018013,0,770115,146.0,W,12695,490.0,150.0,visa,226.0,debit,325.0,87.0,,,gmail.com,,,,,M0,F,T,,,
3018014,0,770122,6.297,C,18301,459.0,185.0,mastercard,224.0,credit,511.0,60.0,,68.0,outlook.com,outlook.com,,,,M2,,,,,
3018015,0,770176,213.0,W,9500,321.0,150.0,visa,226.0,debit,220.0,87.0,1752.0,,gmail.com,,T,T,T,M0,F,F,,,
3018016,0,770183,100.0,W,15497,490.0,150.0,visa,226.0,debit,299.0,87.0,,,gmail.com,,,,,M1,F,F,,,
3018017,0,770195,59.0,W,15397,465.0,150.0,visa,226.0,debit,441.0,87.0,,,yahoo.com,,,,,M0,F,F,,,
3018018,0,770196,138.0,W,7664,490.0,150.0,visa,226.0,debit,264.0,87.0,,,,,,,,,,F,,,
3018019,0,770201,59.0,W,8528,215.0,150.0,visa,226.0,debit,387.0,87.0,6.0,,,,T,T,T,M0,T,F,,,
3018020,0,770202,117.0,W,7919,194.0,150.0,mastercard,202.0,debit,264.0,87.0,,,,,,,,M1,F,T,,,
3018022,0,770249,20.0,W,2261,111.0,150.0,visa,226.0,debit,143.0,87.0,11.0,,anonymous.com,,T,T,T,,,T,F,F,T
3018021,0,770249,90.0,W,6388,480.0,150.0,mastercard,224.0,debit,433.0,87.0,,,gmail.com,,,,,M0,F,T,,,
3018023,0,770251,527.0,W,15497,490.0,150.0,visa,226.0,debit,299.0,87.0,3.0,,yahoo.com,,T,T,T,M0,F,T,F,F,T
3018024,0,770261,205.95,W,3351,532.0,150.0,mastercard,224.0,debit,204.0,87.0,13.0,,gmail.com,,T,T,F,,,F,F,F,T
3018025,0,770275,50.0,H,7585,553.0,150.0,visa,226.0,credit,204.0,87.0,,,aol.com,aol.com,,,,,,,,,
3018026,0,770283,12.593,C,15885,545.0,185.0,visa,138.0,debit,161.0,60.0,,378.0,hotmail.com,hotmail.com,,,,M2,,,,,
3018027,0,770285,46.5,W,5964,268.0,150.0,visa,166.0,debit,512.0,87.0,2.0,,gmail.com,,T,T,T,M0,T,F,,,
3018028,0,770289,29.5,W,7826,481.0,150.0,mastercard,224.0,debit,325.0,87.0,,,icloud.com,,,,,M0,T,,,,
3018029,0,770293,59.0,W,12577,268.0,150.0,visa,166.0,debit,325.0,87.0,2.0,,gmail.com,,T,T,T,M0,F,F,,,
3018030,0,770297,100.0,R,9537,583.0,150.0,visa,226.0,credit,325.0,87.0,,,aol.com,anonymous.com,,,,,,,,,
3018031,0,770301,300.0,R,18268,583.0,150.0,visa,226.0,credit,494.0,87.0,,,gmail.com,gmail.com,,,,,,,,,
3018032,0,770310,117.0,W,12501,490.0,150.0,visa,226.0,debit,272.0,87.0,11.0,,anonymous.com,,T,T,T,M0,F,,F,F,T
3018033,0,770312,50.0,H,7585,553.0,150.0,visa,226.0,credit,204.0,87.0,,,aol.com,aol.com,,,,,,,,,
3018034,0,770325,54.5,W,7324,233.0,150.0,visa,226.0,debit,264.0,87.0,22.0,,gmail.com,,T,T,T,M0,T,F,,,
3018035,0,770327,226.0,W,13780,298.0,150.0,visa,226.0,debit,441.0,87.0,41.0,,yahoo.com,,T,F,F,M0,F,F,F,F,T
3018036,0,770330,400.0,R,7164,399.0,150.0,american express,150.0,credit,299.0,87.0,,2131.0,gmail.com,anonymous.com,,,,,,,,,
3018037,0,770340,100.0,H,18375,174.0,150.0,visa,162.0,credit,123.0,87.0,,,aol.com,gmail.com,,,,,,,,,
3018038,0,770343,49.0,W,16085,297.0,150.0,visa,166.0,debit,299.0,87.0,42.0,,gmail.com,,T,F,F,M0,T,F,,,
3018039,0,770349,50.0,H,13120,330.0,150.0,visa,166.0,debit,494.0,87.0,,,yahoo.com,,,,,,,,,,
3018040,0,770379,15.158,C,4461,375.0,185.0,mastercard,224.0,debit,,,,,hotmail.com,hotmail.com,,,,M2,,,,,
3018041,0,770392,100.0,W,4425,562.0,150.0,mastercard,197.0,credit,184.0,87.0,2.0,,gmail.com,,T,T,T,M0,F,T,T,T,T
3018042,0,770393,554.0,W,7676,512.0,150.0,visa,226.0,debit,299.0,87.0,,,anonymous.com,,,,,M1,T,T,,,
3018043,0,770408,30.95,W,2884,490.0,150.0,visa,226.0,debit,299.0,87.0,25.0,,gmail.com,,T,T,T,,,T,,,
3018044,0,770428,537.0,W,16632,215.0,150.0,mastercard,166.0,debit,184.0,87.0,,,gmail.com,,,,,M0,T,F,,,
3018045,0,770433,151.0,W,14163,,150.0,visa,226.0,debit,204.0,87.0,1.0,,gmail.com,,T,T,T,M0,F,F,,,
3018046,0,770451,20.0,H,15396,321.0,150.0,visa,226.0,debit,299.0,87.0,,,gmail.com,gmail.com,,,,,,,,,
3018047,0,770476,17.024,C,15885,545.0,185.0,visa,138.0,debit,411.0,60.0,,673.0,gmail.com,gmail.com,,,,M2,,,,,
3018048,0,770518,200.0,R,4591,215.0,150.0,visa,195.0,debit,204.0,87.0,,,gmail.com,gmail.com,,,,,,,,,
3018049,0,770522,25.0,H,1281,555.0,150.0,visa,226.0,debit,299.0,87.0,,,yahoo.com,,,,,,,,,,
3018050,0,770528,59.0,W,16070,111.0,150.0,visa,166.0,debit,476.0,87.0,,,gmail.com,,,,,M0,T,F,,,
3018051,0,770530,496.72,W,7585,553.0,150.0,visa,226.0,credit,299.0,87.0,26.0,,anonymous.com,,T,T,T,,,F,F,F,T
3018052,0,770535,85.0,W,1416,555.0,150.0,visa,226.0,debit,203.0,87.0,,,gmail.com,,,,,M1,T,F,,,
3018053,0,770537,20.0,H,2616,327.0,150.0,discover,102.0,credit,299.0,87.0,,,gmail.com,gmail.com,,,,,,,,,
3018054,0,770563,50.0,W,16132,111.0,150.0,visa,226.0,debit,299.0,87.0,,,yahoo.com,,,,,M1,F,T,,,
3018055,0,770585,35.0,H,5645,481.0,150.0,mastercard,197.0,credit,299.0,87.0,,,hotmail.com,,,,,,,,,,
3018056,0,770588,439.92,W,12116,404.0,150.0,mastercard,102.0,credit,126.0,87.0,,,,,,,,,,T,,,
3018057,0,770622,20.0,W,16560,476.0,150.0,visa,166.0,debit,191.0,87.0,,,outlook.com,,,,,M1,T,F,,,
3018058,0,770627,107.95,W,1444,490.0,150.0,visa,166.0,debit,441.0,87.0,405.0,,gmail.com,,T,T,T,,,F,,,
3018059,0,770629,20.0,H,15396,321.0,150.0,visa,226.0,debit,299.0,87.0,,,yahoo.com,gmail.com,,,,,,,,,
3018060,0,770637,130.942,C,11201,103.0,185.0,visa,226.0,debit,252.0,60.0,,0.0,hotmail.com,hotmail.com,,,,M0,,,,,
3018061,0,770650,327.0,W,15489,225.0,150.0,mastercard,224.0,debit,472.0,87.0,9.0,,yahoo.com,,T,T,T,M1,F,F,,,
3018062,0,770662,250.0,R,7164,399.0,150.0,american express,150.0,credit,299.0,87.0,,2131.0,gmail.com,anonymous.com,,,,,,,,,
3018063,1,770674,40.0,W,6174,490.0,150.0,visa,226.0,debit,387.0,87.0,,,,,,,,M1,T,T,,,
3018064,0,770686,35.95,W,1793,555.0,150.0,visa,226.0,debit,337.0,87.0,5.0,,,,T,T,F,,,T,,,
3018065,0,770716,150.0,H,10616,583.0,150.0,visa,226.0,credit,325.0,87.0,,,yahoo.com,yahoo.com,,,,,,,,,
3018066,0,770722,102.0,W,1416,555.0,150.0,visa,226.0,debit,203.0,87.0,2.0,,gmail.com,,T,T,T,M1,T,F,,,
3018067,0,770723,29.0,W,2822,555.0,150.0,visa,226.0,credit,272.0,87.0,8.0,,,,T,T,T,M0,T,T,,,
3018068,0,770751,50.0,H,7676,512.0,150.0,visa,226.0,debit,299.0,87.0,,,anonymous.com,gmail.com,,,,,,,,,
3018069,0,770759,100.0,W,17469,360.0,150.0,visa,226.0,debit,181.0,87.0,,,yahoo.com,,,,,M0,F,F,,,
3018070,0,770768,38.0,W,9500,321.0,150.0,visa,226.0,debit,126.0,87.0,3.0,,aol.com,,T,T,T,M0,T,T,,,
3018071,0,770782,36.5,W,9500,321.0,150.0,visa,226.0,debit,204.0,87.0,,,gmail.com,,,,,M0,T,F,,,
3018072,0,770827,47.95,W,17131,111.0,150.0,mastercard,224.0,debit,264.0,87.0,3.0,,,,T,T,T,,,T,F,T,T
3018073,0,770833,46.64,C,10369,176.0,185.0,mastercard,137.0,credit,242.0,60.0,,810.0,anonymous.com,anonymous.com,,,,M0,,,,,
3018074,0,770848,25.0,H,1825,555.0,150.0,visa,226.0,debit,444.0,87.0,,,yahoo.com,,,,,,,,,,
3018075,0,770856,137.0,W,2803,100.0,150.0,visa,226.0,debit,330.0,87.0,979.0,,gmail.com,,T,T,T,M0,F,F,,,
3018076,0,770878,100.0,H,4151,404.0,150.0,mastercard,102.0,credit,325.0,87.0,,,optonline.net,,,,,,,,,,
3018077,0,770879,200.0,W,15406,170.0,150.0,visa,226.0,credit,476.0,87.0,,,aol.com,,,,,,,T,,,
3018078,0,770927,150.0,W,6951,111.0,150.0,visa,226.0,debit,441.0,87.0,,,gmail.com,,,,,M0,F,T,,,
3018079,0,770940,864.95,W,10616,583.0,150.0,visa,226.0,credit,299.0,87.0,,,,,,,,,,T,,,
3018080,0,770951,31.948,C,13832,375.0,185.0,mastercard,224.0,debit,,,,,gmail.com,gmail.com,,,,M2,,,,,
3018081,0,770953,554.0,W,1284,490.0,150.0,visa,226.0,debit,264.0,87.0,16.0,,gmail.com,,T,T,T,M1,T,F,F,F,T
